npi,first_name,minit,last_name,address1,city,state,zip,specialty,degree,can_share,can_contact,bzs_hcp_priority,neurexa_target
5060875919,HCP09100,,Prescriber5919,6019 Main St,Decatur,GA,30033,P,MD,Y,Y,,Y
5062429194,HCP09101,,Prescriber9194,294 Main St,Kansas City,MO,64108,PD,MD,Y,Y,,Y
5063092188,HCP09102,,Prescriber2188,2288 Main St,Houston,TX,77030,CHP,MD,Y,Y,,Y
5064277869,HCP09103,,Prescriber7869,7969 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5064860387,HCP09104,,Prescriber0387,487 Main St,Davidson,NC,28036,GP,NP,Y,Y,,Y
5065024118,HCP09105,,Prescriber4118,4218 Main St,Leland,NC,28451,FM,MD,Y,Y,,Y
5065123432,HCP09106,,Prescriber3432,3532 Main St,Houston,TX,77030,OBS,DO,Y,Y,,Y
5065575944,HCP09107,,Prescriber5944,6044 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
5065962222,HCP09108,,Prescriber2222,2322 Main St,Houston,TX,77030,AN,MD,Y,Y,,Y
5066027413,HCP09109,,Prescriber7413,7513 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
5067546592,HCP09110,,Prescriber6592,6692 Main St,Houston,TX,77030,GS,PA,Y,Y,,Y
5068050723,HCP09111,,Prescriber0723,823 Main St,Huntington Station,NY,11746,PD,MD,Y,Y,,Y
5069293268,HCP09112,,Prescriber3268,3368 Main St,Pearland,TX,77584,PD,MD,Y,Y,,Y
5069835735,HCP09113,,Prescriber5735,5835 Main St,Ankeny,IA,50023,P,NP,Y,Y,,Y
5070021591,HCP09114,,Prescriber1591,1691 Main St,Indianapolis,IN,46202,GP,MD,Y,Y,,Y
5070050966,HCP09115,,Prescriber0966,1066 Main St,Durham,NC,27705,EM,MD,Y,Y,,Y
5070060510,HCP09116,,Prescriber0510,610 Main St,Durham,NC,27705,CTS,MD,Y,Y,,Y
5070195390,HCP09117,,Prescriber5390,5490 Main St,Indianapolis,IN,46202,PD,NP,Y,Y,,Y
5071367695,HCP09118,,Prescriber7695,7795 Main St,Wichita,KS,67205,P,NP,Y,Y,,Y
5072449645,HCP09119,,Prescriber9645,745 Main St,Alpharetta,GA,30009,IM,MD,Y,Y,,Y
5072522410,HCP09120,,Prescriber2410,2510 Main St,Phoenix,AZ,85016,N,MD,Y,Y,,Y
5072528243,HCP09121,,Prescriber8243,8343 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
5072949513,HCP09122,,Prescriber9513,613 Main St,Houston,TX,77030,ON,MD,Y,Y,,Y
5073415773,HCP09123,,Prescriber5773,5873 Main St,Grandville,MI,49418,IM,MD,Y,Y,,Y
5073556566,HCP09124,,Prescriber6566,6666 Main St,Martinsville,VA,24112,FM,DO,Y,Y,,Y
5073809421,HCP09125,,Prescriber9421,521 Main St,Houston,TX,77008,FM,NP,Y,Y,,Y
5076002802,HCP09126,,Prescriber2802,2902 Main St,Naples,FL,34108,P,MD,Y,Y,,Y
5077139823,HCP09127,,Prescriber9823,923 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
5077204013,HCP09128,,Prescriber4013,4113 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5077486290,HCP09129,,Prescriber6290,6390 Main St,Maurice,LA,70555,IM,MD,Y,Y,,Y
5077754198,HCP09130,,Prescriber4198,4298 Main St,Los Angeles,CA,90025,P,MD,Y,Y,,Y
5078129079,HCP09131,,Prescriber9079,179 Main St,Houston,TX,77030,FPG,PA,Y,Y,,Y
5078305640,HCP09132,,Prescriber5640,5740 Main St,Richmond,VA,23298,FM,NP,Y,Y,,Y
5078893335,HCP09133,,Prescriber3335,3435 Main St,Dalton,GA,30720,P,MD,Y,Y,,Y
5078895645,HCP09134,,Prescriber5645,5745 Main St,Phoenix,AZ,85016,PD,MD,Y,Y,,Y
5080325101,HCP09135,,Prescriber5101,5201 Main St,Houston,TX,77030,OPH,MD,Y,Y,,Y
5080562381,HCP09136,,Prescriber2381,2481 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5080849905,HCP09137,,Prescriber9905,1005 Main St,Lancaster,SC,29720,FM,MD,Y,Y,,Y
5081204247,HCP09138,,Prescriber4247,4347 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
5081541451,HCP09139,,Prescriber1451,1551 Main St,Houston,TX,77030,OPH,MD,Y,Y,,Y
5081843740,HCP09140,,Prescriber3740,3840 Main St,Saint Louis,MO,63110,ADU,NP,Y,Y,,Y
5082061809,HCP09141,,Prescriber1809,1909 Main St,Houston,TX,77030,GS,MD,Y,Y,,Y
5083467913,HCP09142,,Prescriber7913,8013 Main St,Atlanta,GA,30329,P,MD,Y,Y,,Y
5083775159,HCP09143,,Prescriber5159,5259 Main St,Mooresville,IN,46158,P,NP,Y,Y,,Y
5084021603,HCP09144,,Prescriber1603,1703 Main St,Cincinnati,OH,45252,FM,NP,Y,Y,,Y
5084244278,HCP09145,,Prescriber4278,4378 Main St,Houston,TX,77030,ON,NP,Y,Y,,Y
5084675562,HCP09146,,Prescriber5562,5662 Main St,Lone Tree,CO,80124,GP,NP,Y,Y,,Y
5086637650,HCP09147,,Prescriber7650,7750 Main St,Durham,NC,27705,PSY,PSY,Y,Y,,Y
5086877774,HCP09148,,Prescriber7774,7874 Main St,Durham,NC,27705,OPT,OD,Y,Y,,Y
5086984984,HCP09149,,Prescriber4984,5084 Main St,Orlando,FL,32835,PD,MD,Y,Y,,Y
5087136483,HCP09150,,Prescriber6483,6583 Main St,Houston,TX,77030,EM,MD,Y,Y,,Y
5087782299,HCP09151,,Prescriber2299,2399 Main St,Prosper,TX,75078,PD,MD,Y,Y,,Y
5088544503,HCP09152,,Prescriber4503,4603 Main St,New York,NY,10016,P,NP,Y,Y,,Y
5089443638,HCP09153,,Prescriber3638,3738 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
5089881778,HCP09154,,Prescriber1778,1878 Main St,Pittsburgh,PA,15224,GP,NP,Y,Y,,Y
5089932511,HCP09155,,Prescriber2511,2611 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5090294581,HCP09156,,Prescriber4581,4681 Main St,Austin,TX,78758,P,DO,Y,Y,,Y
5091091751,HCP09157,,Prescriber1751,1851 Main St,Lutz,FL,33549,P,NP,Y,Y,,Y
5092972625,HCP09158,,Prescriber2625,2725 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
5093001435,HCP09159,,Prescriber1435,1535 Main St,West River,MD,20778,FM,DO,Y,Y,,Y
5093535554,HCP09160,,Prescriber5554,5654 Main St,Houston,TX,77030,IM,MD,Y,Y,,Y
5094310428,HCP09161,,Prescriber0428,528 Main St,Oswego,IL,60543,FM,DO,Y,Y,,Y
5095036600,HCP09162,,Prescriber6600,6700 Main St,Houston,TX,77030,GS,DO,Y,Y,,Y
5095919655,HCP09163,,Prescriber9655,755 Main St,Charleston,SC,29425,FM,MD,Y,Y,,Y
5096879985,HCP09164,,Prescriber9985,1085 Main St,Pensacola,FL,32514,PD,MD,Y,Y,,Y
5096912923,HCP09165,,Prescriber2923,3023 Main St,Durham,NC,27705,PD,NP,Y,Y,,Y
5096923407,HCP09166,,Prescriber3407,3507 Main St,Charleston,SC,29425,FM,NP,Y,Y,,Y
5096972501,HCP09167,,Prescriber2501,2601 Main St,Oak Lawn,IL,60453,PD,DO,Y,Y,,Y
5097315934,HCP09168,,Prescriber5934,6034 Main St,Brooklyn,NY,11213,P,MD,Y,Y,,Y
5098296885,HCP09169,,Prescriber6885,6985 Main St,Miami,FL,33136,CD,NP,Y,Y,,Y
5098833492,HCP09170,,Prescriber3492,3592 Main St,Spartanburg,SC,29301,FM,MD,Y,Y,,Y
5098937814,HCP09171,,Prescriber7814,7914 Main St,Birmingham,AL,35233,PD,MD,Y,Y,,Y
5099002215,HCP09172,,Prescriber2215,2315 Main St,Charlotte,NC,28210,IM,DO,Y,Y,,Y
5099682669,HCP09173,,Prescriber2669,2769 Main St,Houston,TX,77030,WH,NP,Y,Y,,Y
5099908867,HCP09174,,Prescriber8867,8967 Main St,Abington,PA,19001,IM,MD,Y,Y,,Y
5100306175,HCP09175,,Prescriber6175,6275 Main St,Houston,TX,77030,ID,MD,Y,Y,,Y
5100463940,HCP09176,,Prescriber3940,4040 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5100596608,HCP09177,,Prescriber6608,6708 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5101028207,HCP09178,,Prescriber8207,8307 Main St,Phoenix,AZ,85008,PD,MD,Y,Y,,Y
5101237593,HCP09179,,Prescriber7593,7693 Main St,Baton Rouge,LA,70818,FM,NP,Y,Y,,Y
5101633793,HCP09180,,Prescriber3793,3893 Main St,Iowa City,IA,52242,PD,MD,Y,Y,,Y
5102390077,HCP09181,,Prescriber0077,177 Main St,Houston,TX,77030,ID,MD,Y,Y,,Y
5103022577,HCP09182,,Prescriber2577,2677 Main St,Fort Benning,GA,31905,FM,DO,Y,Y,,Y
5103871047,HCP09183,,Prescriber1047,1147 Main St,Franklin,LA,70538,FM,NP,Y,Y,,Y
5104155469,HCP09184,,Prescriber5469,5569 Main St,Phoenix,AZ,85048,P,NP,Y,Y,,Y
5105304307,HCP09185,,Prescriber4307,4407 Main St,Phoenix,AZ,85016,OTH,MD,Y,Y,,Y
5105716517,HCP09186,,Prescriber6517,6617 Main St,Houston,TX,77030,CCS,MD,Y,Y,,Y
5105835555,HCP09187,,Prescriber5555,5655 Main St,Gilbert,AZ,85295,P,NP,Y,Y,,Y
5106094813,HCP09188,,Prescriber4813,4913 Main St,Houston,TX,77030,PHO,MD,Y,Y,,Y
5106175090,HCP09189,,Prescriber5090,5190 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5106499495,HCP09190,,Prescriber9495,595 Main St,Tallahassee,FL,32304,FM,DO,Y,Y,,Y
5106917201,HCP09191,,Prescriber7201,7301 Main St,Atlanta,GA,30322,PD,MD,Y,Y,,Y
5107705939,HCP09192,,Prescriber5939,6039 Main St,Milwaukee,WI,53226,PD,MD,Y,Y,,Y
5107880209,HCP09193,,Prescriber0209,309 Main St,Phoenix,AZ,85014,P,DO,Y,Y,,Y
5109482353,HCP09194,,Prescriber2353,2453 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
5109628870,HCP09195,,Prescriber8870,8970 Main St,Mooresville,IN,46158,PD,MD,Y,Y,,Y
5110087580,HCP09196,,Prescriber7580,7680 Main St,Lafayette,LA,70508,PSC,PSY,Y,Y,,Y
5111115699,HCP09197,,Prescriber5699,5799 Main St,Houston,TX,77030,AN,MD,Y,Y,,Y
5111239385,HCP09198,,Prescriber9385,485 Main St,New Orleans,LA,70112,AN,MD,Y,Y,,Y
5111639833,HCP09199,,Prescriber9833,933 Main St,Orlando,FL,32835,CHP,DO,Y,Y,,Y
5111995792,HCP09200,,Prescriber5792,5892 Main St,Omaha,NE,68198,HO,NP,Y,Y,,Y
5112760304,HCP09201,,Prescriber0304,404 Main St,Houston,TX,77030,RHU,MD,Y,Y,,Y
5112777064,HCP09202,,Prescriber7064,7164 Main St,Durham,NC,27713,P,MD,Y,Y,,Y
5113110928,HCP09203,,Prescriber0928,1028 Main St,Northbrook,IL,60062,PD,MD,Y,Y,,Y
5114083402,HCP09204,,Prescriber3402,3502 Main St,Vancouver,WA,98660,P,NP,Y,Y,,Y
5115613125,HCP09205,,Prescriber3125,3225 Main St,Farmington,MI,48334,P,MD,Y,Y,,Y
5115798657,HCP09206,,Prescriber8657,8757 Main St,Houston,TX,77030,P,MD,Y,Y,,Y
5115815445,HCP09207,,Prescriber5445,5545 Main St,Houston,TX,77030,HEP,PA,Y,Y,,Y
5115944644,HCP09208,,Prescriber4644,4744 Main St,Houston,TX,77030,ADU,NP,Y,Y,,Y
5116535623,HCP09209,,Prescriber5623,5723 Main St,Houston,TX,77030,RO,DO,Y,Y,,Y
5116664503,HCP09210,,Prescriber4503,4603 Main St,Spring,TX,77380,PD,MD,Y,Y,,Y
5117307991,HCP09211,,Prescriber7991,8091 Main St,New Orleans,LA,70112,PD,MD,Y,Y,,Y
5117739157,HCP09212,,Prescriber9157,257 Main St,Waterloo,IA,50702,PD,MD,Y,Y,,Y
5117845225,HCP09213,,Prescriber5225,5325 Main St,Baltimore,MD,21287,FM,NP,Y,Y,,Y
5118310907,HCP09214,,Prescriber0907,1007 Main St,Houston,TX,77030,D,NP,Y,Y,,Y
5119076059,HCP09215,,Prescriber6059,6159 Main St,Los Angeles,CA,90048,P,MD,Y,Y,,Y
5119096502,HCP09216,,Prescriber6502,6602 Main St,Nashville,TN,37232,PD,MD,Y,Y,,Y
5119799039,HCP09217,,Prescriber9039,139 Main St,Woodstock,GA,30188,CHP,MD,Y,Y,,Y
5119850006,HCP09218,,Prescriber0006,106 Main St,San Diego,CA,92102,PD,MD,Y,Y,,Y
5120133436,HCP09219,,Prescriber3436,3536 Main St,Durham,NC,27705,IM,MD,Y,Y,,Y
5121627964,HCP09220,,Prescriber7964,8064 Main St,Houston,TX,77030,GP,NP,Y,Y,,Y
5121960614,HCP09221,,Prescriber0614,714 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
5122325561,HCP09222,,Prescriber5561,5661 Main St,New York,NY,10016,PHM,PHAR,Y,Y,,Y
5122721194,HCP09223,,Prescriber1194,1294 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5122969750,HCP09224,,Prescriber9750,850 Main St,Des Moines,IA,50310,FM,DO,Y,Y,,Y
5123146300,HCP09225,,Prescriber6300,6400 Main St,Richmond,TX,77407,P,MD,Y,Y,,Y
5125180055,HCP09226,,Prescriber0055,155 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
5125341295,HCP09227,,Prescriber1295,1395 Main St,Houston,TX,77030,PDE,PA,Y,Y,,Y
5125847698,HCP09228,,Prescriber7698,7798 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5125920866,HCP09229,,Prescriber0866,966 Main St,Clearwater,FL,33761,IM,MD,Y,Y,,Y
5126235880,HCP09230,,Prescriber5880,5980 Main St,Houston,TX,77030,P,NP,Y,Y,,Y
5127256642,HCP09231,,Prescriber6642,6742 Main St,Philadelphia,PA,19104,FM,NP,Y,Y,,Y
5128773770,HCP09232,,Prescriber3770,3870 Main St,Richmond,VA,23298,PTH,MD,Y,Y,,Y
5128922952,HCP09233,,Prescriber2952,3052 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5129949163,HCP09234,,Prescriber9163,263 Main St,Murfreesboro,TN,37129,P,NP,Y,Y,,Y
5131982314,HCP09235,,Prescriber2314,2414 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
5132942960,HCP09236,,Prescriber2960,3060 Main St,Olive Branch,MS,38654,FM,NP,Y,Y,,Y
5133621125,HCP09237,,Prescriber1125,1225 Main St,Houston,TX,77030,CD,NP,Y,Y,,Y
5134373899,HCP09238,,Prescriber3899,3999 Main St,New York,NY,10016,ADM,MD,Y,Y,,Y
5134747910,HCP09239,,Prescriber7910,8010 Main St,Indianapolis,IN,46202,HOS,MD,Y,Y,,Y
5135215424,HCP09240,,Prescriber5424,5524 Main St,Grand Rapids,MI,49546,P,NP,Y,Y,,Y
5135334889,HCP09241,,Prescriber4889,4989 Main St,Nashville,TN,37209,FM,NP,Y,Y,,Y
5136246410,HCP09242,,Prescriber6410,6510 Main St,Houston,TX,77030,PD,PHT,Y,Y,,Y
5137383577,HCP09243,,Prescriber3577,3677 Main St,Dallas,TX,75248,P,MD,Y,Y,,Y
5137503743,HCP09244,,Prescriber3743,3843 Main St,Atlanta,GA,30322,N,MD,Y,Y,,Y
5137658583,HCP09245,,Prescriber8583,8683 Main St,Philadelphia,PA,19146,IM,MD,Y,Y,,Y
5137922515,HCP09246,,Prescriber2515,2615 Main St,Atlanta,GA,30322,GE,MD,Y,Y,,Y
5138251505,HCP09247,,Prescriber1505,1605 Main St,Charleston,SC,29425,UP,MD,Y,Y,,Y
5138547554,HCP09248,,Prescriber7554,7654 Main St,Senatobia,MS,38668,P,NP,Y,Y,,Y
5138692918,HCP09249,,Prescriber2918,3018 Main St,Cambridge,MD,21613,CHP,MD,Y,Y,,Y
5139763274,HCP09250,,Prescriber3274,3374 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5140059040,HCP09251,,Prescriber9040,140 Main St,Charleston,SC,29425,PHM,PHAR,Y,Y,,Y
5140181398,HCP09252,,Prescriber1398,1498 Main St,Westerville,OH,43081,SME,DO,Y,Y,,Y
5141537339,HCP09253,,Prescriber7339,7439 Main St,Raleigh,NC,27617,P,MD,Y,Y,,Y
5141885548,HCP09254,,Prescriber5548,5648 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
5142262281,HCP09255,,Prescriber2281,2381 Main St,Houston,TX,77030,GE,MD,Y,Y,,Y
5142954068,HCP09256,,Prescriber4068,4168 Main St,Sylacauga,AL,35150,GP,NP,Y,Y,,Y
5143085155,HCP09257,,Prescriber5155,5255 Main St,Newport News,VA,23606,FM,PA,Y,Y,,Y
5143641835,HCP09258,,Prescriber1835,1935 Main St,Evanston,IL,60201,P,MD,Y,Y,,Y
5144350573,HCP09259,,Prescriber0573,673 Main St,Houston,TX,77030,FM,MD,Y,Y,,Y
5144686921,HCP09260,,Prescriber6921,7021 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5145824628,HCP09261,,Prescriber4628,4728 Main St,Parkersburg,WV,26101,FM,MD,Y,Y,,Y
5145837538,HCP09262,,Prescriber7538,7638 Main St,Northbrook,IL,60062,P,PA,Y,Y,,Y
5146170967,HCP09263,,Prescriber0967,1067 Main St,Lafayette,LA,70503,IM,MD,Y,Y,,Y
5146242720,HCP09264,,Prescriber2720,2820 Main St,Houston,TX,77030,HS,MD,Y,Y,,Y
5146425166,HCP09265,,Prescriber5166,5266 Main St,Kansas City,MO,64118,P,MD,Y,Y,,Y
5146675113,HCP09266,,Prescriber5113,5213 Main St,Huntsville,AL,35801,PD,MD,Y,Y,,Y
5146769411,HCP09267,,Prescriber9411,511 Main St,Houston,TX,77030,PTH,MD,Y,Y,,Y
5146795473,HCP09268,,Prescriber5473,5573 Main St,Chesterland,OH,44026,PD,MD,Y,Y,,Y
5148179456,HCP09269,,Prescriber9456,556 Main St,Houston,TX,77030,FSM,DO,Y,Y,,Y
5149574296,HCP09270,,Prescriber4296,4396 Main St,Phoenix,AZ,85016,PD,MD,Y,Y,,Y
5150017194,HCP09271,,Prescriber7194,7294 Main St,Charleston,SC,29414,PD,NP,Y,Y,,Y
5150700803,HCP09272,,Prescriber0803,903 Main St,Durham,NC,27705,OPH,MD,Y,Y,,Y
5150826742,HCP09273,,Prescriber6742,6842 Main St,Basalt,CO,81621,PD,MD,Y,Y,,Y
5151598245,HCP09274,,Prescriber8245,8345 Main St,Kirkland,WA,98034,CHP,NP,Y,Y,,Y
5152123646,HCP09275,,Prescriber3646,3746 Main St,Phoenix,AZ,85016,FM,MD,Y,Y,,Y
5153358184,HCP09276,,Prescriber8184,8284 Main St,Cedar Park,TX,78613,CHN,MD,Y,Y,,Y
5153917822,HCP09277,,Prescriber7822,7922 Main St,Houston,TX,77030,PD,NP,Y,Y,,Y
5155309356,HCP09278,,Prescriber9356,456 Main St,Asheville,NC,28801,P,NP,Y,Y,,Y
5155495503,HCP09279,,Prescriber5503,5603 Main St,Broomfield,CO,80020,FM,MD,Y,Y,,Y
5156070560,HCP09280,,Prescriber0560,660 Main St,Omaha,NE,68124,GP,PA,Y,Y,,Y
5157299947,HCP09281,,Prescriber9947,1047 Main St,Hickory,NC,28601,P,NP,Y,Y,,Y
5157484113,HCP09282,,Prescriber4113,4213 Main St,Lawrence,KS,66049,PD,MD,Y,Y,,Y
5157663608,HCP09283,,Prescriber3608,3708 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5157667604,HCP09284,,Prescriber7604,7704 Main St,Redlands,CA,92373,P,MD,Y,Y,,Y
5157960864,HCP09285,,Prescriber0864,964 Main St,Cleveland,OH,44195,IM,DO,Y,Y,,Y
5158635123,HCP09286,,Prescriber5123,5223 Main St,New York,NY,10003,P,MD,Y,Y,,Y
5158972075,HCP09287,,Prescriber2075,2175 Main St,Southport,NC,28461,FM,NP,Y,Y,,Y
5159327990,HCP09288,,Prescriber7990,8090 Main St,Scottsdale,AZ,85260,GP,PA,Y,Y,,Y
5159376245,HCP09289,,Prescriber6245,6345 Main St,Fort Campbell,KY,42223,FM,DO,Y,Y,,Y
5159538681,HCP09290,,Prescriber8681,8781 Main St,Powell,TN,37849,OBG,NP,Y,Y,,Y
5159936754,HCP09291,,Prescriber6754,6854 Main St,Tulsa,OK,74137,PD,MD,Y,Y,,Y
5160008456,HCP09292,,Prescriber8456,8556 Main St,Austin,TX,78731,PD,MD,Y,Y,,Y
5160946891,HCP09293,,Prescriber6891,6991 Main St,Indianapolis,IN,46202,FM,MD,Y,Y,,Y
5161150089,HCP09294,,Prescriber0089,189 Main St,Houston,TX,77030,GP,HBP,Y,Y,,Y
5161774637,HCP09295,,Prescriber4637,4737 Main St,Houston,TX,77030,ON,MD,Y,Y,,Y
5161858880,HCP09296,,Prescriber8880,8980 Main St,Saint Louis,MO,63110,PUD,MD,Y,Y,,Y
5162885178,HCP09297,,Prescriber5178,5278 Main St,North Vernon,IN,47265,PD,MD,Y,Y,,Y
5162967539,HCP09298,,Prescriber7539,7639 Main St,Raleigh,NC,27610,CHP,NP,Y,Y,,Y
5163605410,HCP09299,,Prescriber5410,5510 Main St,Jeffersonville,IN,47130,PD,MD,Y,Y,,Y
5164929726,HCP09300,,Prescriber9726,826 Main St,Raleigh,NC,27610,PD,MD,Y,Y,,Y
5166019062,HCP09301,,Prescriber9062,162 Main St,La Grange,KY,40031,PD,MD,Y,Y,,Y
5166273687,HCP09302,,Prescriber3687,3787 Main St,Phoenix,AZ,85016,FM,MD,Y,Y,,Y
5166355434,HCP09303,,Prescriber5434,5534 Main St,Milwaukee,WI,53226,U,MD,Y,Y,,Y
5166698564,HCP09304,,Prescriber8564,8664 Main St,Houston,TX,77030,ON,NP,Y,Y,,Y
5168719880,HCP09305,,Prescriber9880,980 Main St,Charleston,SC,29425,FM,MD,Y,Y,,Y
5168965169,HCP09306,,Prescriber5169,5269 Main St,Houston,TX,77030,NP,MD,Y,Y,,Y
5169536315,HCP09307,,Prescriber6315,6415 Main St,Orlando,FL,32827,P,NP,Y,Y,,Y
5169983059,HCP09308,,Prescriber3059,3159 Main St,Walker,LA,70785,FM,NP,Y,Y,,Y
5170376970,HCP09309,,Prescriber6970,7070 Main St,Iowa City,IA,52242,GP,PA,Y,Y,,Y
5170739893,HCP09310,,Prescriber9893,993 Main St,Duluth,GA,30097,P,MD,Y,Y,,Y
5170776636,HCP09311,,Prescriber6636,6736 Main St,Danville,PA,17822,P,MD,Y,Y,,Y
5171668678,HCP09312,,Prescriber8678,8778 Main St,Houston,TX,77030,CG,MD,Y,Y,,Y
5171979974,HCP09313,,Prescriber9974,1074 Main St,Phoenix,AZ,85016,POD,DPM,Y,Y,,Y
5172245772,HCP09314,,Prescriber5772,5872 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5172945511,HCP09315,,Prescriber5511,5611 Main St,Houston,TX,77030,ORS,MD,Y,Y,,Y
5173570222,HCP09316,,Prescriber0222,322 Main St,Corning,IA,50841,FM,NP,Y,Y,,Y
5173883220,HCP09317,,Prescriber3220,3320 Main St,Houston,TX,77030,ADL,MD,Y,Y,,Y
5175411396,HCP09318,,Prescriber1396,1496 Main St,Charleston,SC,29425,DEN,DMD,Y,Y,,Y
5176610043,HCP09319,,Prescriber0043,143 Main St,Houston,TX,77030,GP,PA,Y,Y,,Y
5177883311,HCP09320,,Prescriber3311,3411 Main St,Libertyville,IL,60048,FM,NP,Y,Y,,Y
5178088025,HCP09321,,Prescriber8025,8125 Main St,Bossier City,LA,71111,PD,MD,Y,Y,,Y
5178867697,HCP09322,,Prescriber7697,7797 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5178896779,HCP09323,,Prescriber6779,6879 Main St,Houston,TX,77030,DR,MD,Y,Y,,Y
5179311491,HCP09324,,Prescriber1491,1591 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5179479291,HCP09325,,Prescriber9291,391 Main St,Frisco,TX,75033,P,MD,Y,Y,,Y
5179563780,HCP09326,,Prescriber3780,3880 Main St,Central Islip,NY,11722,IM,MD,Y,Y,,Y
5179711297,HCP09327,,Prescriber1297,1397 Main St,Charleston,SC,29425,P,MD,Y,Y,,Y
5180078916,HCP09328,,Prescriber8916,9016 Main St,Houston,TX,77030,PD,RN,Y,Y,,Y
5181231217,HCP09329,,Prescriber1217,1317 Main St,Houston,TX,77030,GP,NP,Y,Y,,Y
5183244256,HCP09330,,Prescriber4256,4356 Main St,Chicago,IL,60612,RHU,MD,Y,Y,,Y
5183734321,HCP09331,,Prescriber4321,4421 Main St,Winston-Salem,NC,27157,GP,NP,Y,Y,,Y
5184511630,HCP09332,,Prescriber1630,1730 Main St,Houston,TX,77030,GS,RN,Y,Y,,Y
5184895887,HCP09333,,Prescriber5887,5987 Main St,Fayetteville,NC,28304,PD,NP,Y,Y,,Y
5185046620,HCP09334,,Prescriber6620,6720 Main St,Birmingham,AL,35244,PD,MD,Y,Y,,Y
5185107347,HCP09335,,Prescriber7347,7447 Main St,Lithonia,GA,30058,IM,MD,Y,Y,,Y
5185991452,HCP09336,,Prescriber1452,1552 Main St,League City,TX,77573,PD,MD,Y,Y,,Y
5187230313,HCP09337,,Prescriber0313,413 Main St,Covington,LA,70433,PD,MD,Y,Y,,Y
5187509211,HCP09338,,Prescriber9211,311 Main St,Houston,TX,77030,HOS,MD,Y,Y,,Y
5187626202,HCP09339,,Prescriber6202,6302 Main St,Denton,TX,76210,P,MD,Y,Y,,Y
5187822046,HCP09340,,Prescriber2046,2146 Main St,Atlanta,GA,30322,EM,MD,Y,Y,,Y
5189628304,HCP09341,,Prescriber8304,8404 Main St,Houston,TX,77030,PD,MD,Y,Y,,Y
5190025679,HCP09342,,Prescriber5679,5779 Main St,Richmond,VA,23298,FM,MD,Y,Y,,Y
5191014821,HCP09343,,Prescriber4821,4921 Main St,Houston,TX,77030,FM,NP,Y,Y,,Y
5192188354,HCP09344,,Prescriber8354,8454 Main St,Metairie,LA,70001,IM,MD,Y,Y,,Y
5192332141,HCP09345,,Prescriber2141,2241 Main St,Miami,FL,33136,DEN,DDS,Y,Y,,Y
5192493889,HCP09346,,Prescriber3889,3989 Main St,Raleigh,NC,27615,CHP,NP,Y,Y,,Y
5192984957,HCP09347,,Prescriber4957,5057 Main St,Houston,TX,77030,PS,PA,Y,Y,,Y
5193674123,HCP09348,,Prescriber4123,4223 Main St,Houston,TX,77030,POD,DPM,Y,Y,,Y
5194340643,HCP09349,,Prescriber0643,743 Main St,Houston,TX,77030,DR,MD,Y,Y,,Y
5194487383,HCP09350,,Prescriber7383,7483 Main St,Douglasville,GA,30134,PD,MD,Y,Y,,Y
5194663728,HCP09351,,Prescriber3728,3828 Main St,Knoxville,TN,37917,P,NP,Y,Y,,Y
5194703100,HCP09352,,Prescriber3100,3200 Main St,Louisville,KY,40202,FM,PA,Y,Y,,Y
5195098409,HCP09353,,Prescriber8409,8509 Main St,Winnetka,IL,60093,PD,MD,Y,Y,,Y
5195201843,HCP09354,,Prescriber1843,1943 Main St,Miami,FL,33136,URPS,NP,Y,Y,,Y
5195267996,HCP09355,,Prescriber7996,8096 Main St,Atlanta,GA,30322,SW,SW,Y,Y,,Y
5195933292,HCP09356,,Prescriber3292,3392 Main St,Greenville,SC,29609,FM,MD,Y,Y,,Y
5196066689,HCP09357,,Prescriber6689,6789 Main St,New Albany,IN,47150,PD,MD,Y,Y,,Y
